"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Arrivals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","OCEANIA","Antarctica","Samoa, American","Australia","Cocos (Keeling) Islands","Cook Islands","Christmas Island","Fiji","Micronesia, Federated States of","Guam","Kiribati","Marshall Islands","Northern Mariana Islands","New Caledonia","Norfolk Island","Nauru","Niue","New Zealand","French Polynesia","Papua New Guinea","Pitcairn","Palau","Solomon Islands","French Southern Territories","Tokelau","Tonga","Tuvalu","Vanuatu","Wallis and Futuna","Samoa","ASIA","Afghanistan","Armenia","Azerbaijan","Bangladesh","Brunei Darussalam","Bhutan","China, People's Republic of","Georgia","Hong Kong (Special Administrative Region)","Indonesia","India","Japan","Kyrgyzstan","Cambodia","Korea, Democratic People's Republic of","Korea, Republic of","Kazakhstan","Laos","Sri Lanka","Burma (Myanmar)","Mongolia","Macau (Special Administrative Region)","Maldives","Malaysia","Nepal","Philippines","Pakistan","Singapore","Thailand","Tajikistan","Timor-Leste","Turkmenistan","Taiwan","Uzbekistan","Viet Nam","EUROPE","Andorra","Albania","Austria","Bosnia and Herzegovina","Belgium","Bulgaria","Belarus","Switzerland","Czechoslovakia","Cyprus","Czech Republic","Germany, Democratic Republic of","Germany","Denmark","Estonia","Spain","Finland","Faeroe Islands","France","United Kingdom","Gibraltar","Greenland","Greece","Croatia","Hungary","Ireland","Iceland","Italy","Kosovo","Liechtenstein","Lithuania","Luxembourg","Latvia","Monaco","Moldova","Montenegro","Former Yugoslav Republic of Macedonia (FYROM)","Malta","Netherlands","Norway","Poland","Portugal","Romania","Serbia","Russia","Sweden","Slovenia","Slovakia","San Marino","Union of Soviet Socialist Republics","Ukraine","Vatican City State","Yugoslavia/Serbia and Montenegro","AMERICAS","Antigua and Barbuda","Anguilla","Netherlands Antilles","Argentina","Aruba","Barbados","Bermuda","Bolivia","Brazil","Bahamas","Belize","Canada","Chile","Colombia","Costa Rica","Cuba","Curacao","Dominica","Dominican Republic","Ecuador","Falkland Islands","Grenada","French Guiana","Guadeloupe","South Georgia and the South Sandwich Islands","Guatemala","Guyana","Honduras","Haiti","Jamaica","St Kitts and Nevis","Cayman Islands","St Lucia","Martinique","Montserrat","Mexico","Nicaragua","Panama","Peru","St Pierre and Miquelon","Puerto Rico","Paraguay","Suriname","El Salvador","St Maarten (Dutch Part)","Turks and Caicos Islands","Trinidad and Tobago","United States Minor Outlying Islands","United States of America","Uruguay","St Vincent and the Grenadines","Venezuela","Virgin Islands, British","Virgin Islands, United States","AFRICA AND THE MIDDLE EAST","United Arab Emirates","Angola","Burkina Faso","Bahrain","Burundi","Benin","Botswana","Congo, the Democratic Republic of the","Central African Republic","Congo","Cote d'Ivoire","Cameroon","Cabo Verde","Djibouti","Algeria","Egypt","Western Sahara","Eritrea","Ethiopia","Gabon","Ghana","Gambia","Guinea","Equatorial Guinea","Guinea-Bissau","Israel","British Indian Ocean Territory","Iraq","Iran","Jordan","Kenya","Comoros","Kuwait","Lebanon","Liberia","Lesotho","Libya","Morocco","Madagascar","Mali","Mauritania","Mauritius","Malawi","Mozambique","Namibia","Niger","Nigeria","Oman","Gaza Strip/Palestine/West Bank","Qatar","Reunion","Rwanda","Saudi Arabia","Seychelles","Sudan","St Helena","Sierra Leone","Senegal","Somalia","South Sudan","Sao Tome and Principe","Syria","Swaziland","Chad","Togo","Tunisia","Turkey","Tanzania","Uganda","Yemen, Democratic","Yemen","Mayotte","South Africa","Zambia","Zimbabwe","NOT STATED","TOTAL ALL COUNTRIES OF RESIDENCE"
" ","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen"
"2000M01",832,0,2,670,0,47,0,21,0,0,0,0,0,1,3,0,8,0,1,8,1,0,2,0,7,28,0,1,0,32,140,0,0,0,0,20,1,17,0,31,4,6,28,0,0,0,3,0,0,1,0,0,0,0,4,1,3,0,6,5,0,0,0,8,0,2,733,0,0,2,0,7,0,0,10,0,1,0,0,24,8,0,4,3,0,13,610,0,0,0,1,1,20,0,2,0,0,0,2,0,0,0,0,0,0,12,2,1,0,0,0,4,5,1,0,0,0,0,0,0,208,0,0,0,8,0,2,2,1,3,1,0,57,1,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,15,1,5,22,1976
"2000M02",693,0,3,547,0,46,0,16,0,0,1,0,0,0,5,1,13,0,0,2,0,0,1,0,1,12,1,1,0,43,88,0,0,0,0,7,0,8,0,8,1,8,15,0,1,0,0,0,0,0,0,0,0,0,9,0,5,0,10,3,1,0,0,11,0,1,564,0,0,0,1,2,0,0,6,0,0,0,0,5,3,0,0,0,0,3,510,0,0,2,1,1,14,0,2,0,0,0,2,1,0,0,0,0,0,1,2,1,0,0,0,4,3,0,0,0,0,0,0,0,103,0,0,0,1,0,0,1,1,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,56,1535
"2000M03",629,0,0,538,0,29,0,5,0,0,0,0,0,0,2,0,5,0,1,5,0,0,0,0,3,14,0,2,0,25,95,0,0,0,0,0,0,8,0,20,2,8,17,0,0,0,3,0,1,0,0,0,0,0,3,0,2,0,8,11,0,0,0,11,0,1,454,1,0,2,0,0,0,0,0,0,0,1,0,2,2,0,5,1,0,5,408,0,0,2,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,82,0,0,0,1,0,0,0,1,0,0,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,1,17,1300
"2000M04",645,0,0,564,0,15,0,6,0,5,0,0,0,0,1,0,11,0,0,4,0,0,0,0,8,4,0,4,0,23,99,0,0,0,1,2,0,13,0,12,3,4,30,0,1,0,2,0,0,2,0,0,1,0,5,0,4,0,6,7,0,0,0,1,0,5,484,0,0,0,0,2,0,0,1,0,1,0,0,8,3,0,0,0,0,10,425,0,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,124,0,0,0,1,0,0,4,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,48,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,1,23,1423
"2000M05",583,0,9,480,0,25,0,25,0,1,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,4,1,1,0,22,62,0,0,0,0,0,0,4,0,16,2,7,10,0,1,0,1,0,1,0,0,0,0,0,9,0,2,0,2,1,0,0,0,4,0,2,480,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,1,1,0,3,438,0,0,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,2,0,0,0,0,0,0,2,102,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,84,0,0,0,0,0,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,3,18,1267
"2000M06",565,0,2,451,0,9,0,24,0,0,0,0,0,1,1,0,1,0,0,1,0,0,26,0,4,6,0,6,0,33,103,0,0,1,1,4,0,5,0,16,6,6,14,0,0,0,3,0,1,1,0,0,0,0,7,1,12,1,9,4,0,0,0,10,0,1,482,1,1,2,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,6,417,0,0,1,0,1,24,0,6,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,0,0,7,0,0,0,0,0,0,0,146,0,0,0,0,0,3,0,0,0,0,0,22,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,109,0,0,0,0,0,16,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,17,1329
"2000M07",578,0,0,479,0,18,0,34,0,0,0,0,0,1,1,0,3,0,0,6,0,0,2,0,2,3,0,0,0,29,123,0,0,0,0,1,0,13,0,37,2,6,22,0,1,0,3,1,0,0,0,0,0,1,1,0,5,4,5,5,0,0,0,15,0,1,460,0,0,2,0,0,0,0,4,0,0,3,0,4,2,0,2,0,0,9,414,0,0,1,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,3,0,0,0,0,0,0,0,152,0,0,0,4,0,0,0,1,2,0,0,31,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,104,0,0,0,0,0,42,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,0,8,0,7,26,1381
"2000M08",514,0,1,436,0,20,0,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3,3,0,1,0,35,110,0,0,0,0,2,0,13,0,12,4,9,27,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,15,5,0,0,0,11,3,1,601,0,0,1,0,5,0,0,5,0,0,0,0,10,1,0,3,0,0,8,515,0,0,0,1,4,12,0,10,0,0,0,0,0,0,0,0,0,0,16,1,4,0,0,0,1,4,0,0,0,0,0,0,0,150,0,0,0,0,0,2,0,0,2,0,0,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,3,0,0,38,8,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,2,72,1485
