"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Departures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","OCEANIA","Antarctica","Samoa, American","Australia","Cocos (Keeling) Islands","Cook Islands","Christmas Island","Fiji","Micronesia, Federated States of","Guam","Kiribati","Marshall Islands","Northern Mariana Islands","New Caledonia","Norfolk Island","Nauru","Niue","New Zealand","French Polynesia","Papua New Guinea","Pitcairn","Palau","Solomon Islands","French Southern Territories","Tokelau","Tonga","Tuvalu","Vanuatu","Wallis and Futuna","Samoa","ASIA","Afghanistan","Armenia","Azerbaijan","Bangladesh","Brunei Darussalam","Bhutan","China, People's Republic of","Georgia","Hong Kong (Special Administrative Region)","Indonesia","India","Japan","Kyrgyzstan","Cambodia","Korea, Democratic People's Republic of","Korea, Republic of","Kazakhstan","Laos","Sri Lanka","Burma (Myanmar)","Mongolia","Macau (Special Administrative Region)","Maldives","Malaysia","Nepal","Philippines","Pakistan","Singapore","Thailand","Tajikistan","Timor-Leste","Turkmenistan","Taiwan","Uzbekistan","Viet Nam","EUROPE","Andorra","Albania","Austria","Bosnia and Herzegovina","Belgium","Bulgaria","Belarus","Switzerland","Czechoslovakia","Cyprus","Czech Republic","Germany, Democratic Republic of","Germany","Denmark","Estonia","Spain","Finland","Faeroe Islands","France","United Kingdom","Gibraltar","Greenland","Greece","Croatia","Hungary","Ireland","Iceland","Italy","Kosovo","Liechtenstein","Lithuania","Luxembourg","Latvia","Monaco","Moldova","Montenegro","Former Yugoslav Republic of Macedonia (FYROM)","Malta","Netherlands","Norway","Poland","Portugal","Romania","Serbia","Russia","Sweden","Slovenia","Slovakia","San Marino","Union of Soviet Socialist Republics","Ukraine","Vatican City State","Yugoslavia/Serbia and Montenegro","AMERICAS","Antigua and Barbuda","Anguilla","Netherlands Antilles","Argentina","Aruba","Barbados","Bermuda","Bolivia","Brazil","Bahamas","Belize","Canada","Chile","Colombia","Costa Rica","Cuba","Curacao","Dominica","Dominican Republic","Ecuador","Falkland Islands","Grenada","French Guiana","Guadeloupe","South Georgia and the South Sandwich Islands","Guatemala","Guyana","Honduras","Haiti","Jamaica","St Kitts and Nevis","Cayman Islands","St Lucia","Martinique","Montserrat","Mexico","Nicaragua","Panama","Peru","St Pierre and Miquelon","Puerto Rico","Paraguay","Suriname","El Salvador","St Maarten (Dutch Part)","Turks and Caicos Islands","Trinidad and Tobago","United States Minor Outlying Islands","United States of America","Uruguay","St Vincent and the Grenadines","Venezuela","Virgin Islands, British","Virgin Islands, United States","AFRICA AND THE MIDDLE EAST","United Arab Emirates","Angola","Burkina Faso","Bahrain","Burundi","Benin","Botswana","Congo, the Democratic Republic of the","Central African Republic","Congo","Cote d'Ivoire","Cameroon","Cabo Verde","Djibouti","Algeria","Egypt","Western Sahara","Eritrea","Ethiopia","Gabon","Ghana","Gambia","Guinea","Equatorial Guinea","Guinea-Bissau","Israel","British Indian Ocean Territory","Iraq","Iran","Jordan","Kenya","Comoros","Kuwait","Lebanon","Liberia","Lesotho","Libya","Morocco","Madagascar","Mali","Mauritania","Mauritius","Malawi","Mozambique","Namibia","Niger","Nigeria","Oman","Gaza Strip/Palestine/West Bank","Qatar","Reunion","Rwanda","Saudi Arabia","Seychelles","Sudan","St Helena","Sierra Leone","Senegal","Somalia","South Sudan","Sao Tome and Principe","Syria","Swaziland","Chad","Togo","Tunisia","Turkey","Tanzania","Uganda","Yemen, Democratic","Yemen","Mayotte","South Africa","Zambia","Zimbabwe","NOT STATED","TOTAL ALL COUNTRIES OF RESIDENCE"
" ","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen"
"2000M01",4836,1,6,4690,0,28,0,22,0,0,2,0,0,0,2,0,3,0,0,29,3,0,1,0,5,8,2,7,0,27,274,0,0,5,5,3,0,15,0,48,5,19,48,0,0,0,26,0,1,7,0,0,1,0,17,4,8,3,23,14,0,2,0,18,0,2,1286,0,0,8,0,15,0,0,43,0,1,0,0,51,16,0,7,3,1,37,989,0,0,1,1,3,56,0,10,0,0,0,0,0,0,0,0,0,0,20,4,0,1,1,0,3,14,0,0,0,0,0,0,1,319,0,0,0,6,0,0,0,11,3,0,2,60,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,219,0,0,6,0,0,60,13,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,124,6899
"2000M02",2897,0,0,2826,0,15,0,9,0,0,0,1,0,0,2,0,2,0,0,7,0,0,1,0,5,7,0,1,0,21,218,0,0,1,0,0,2,22,0,39,9,10,31,0,4,0,24,0,0,1,1,3,1,0,6,0,2,5,19,13,0,1,0,22,0,2,1069,0,0,1,0,0,0,0,15,0,2,1,0,12,2,0,2,0,0,17,903,0,0,1,3,0,58,3,6,0,0,0,0,0,0,0,0,0,0,20,0,2,0,5,0,0,9,0,0,0,0,0,0,7,255,0,0,0,12,0,0,0,6,6,0,0,39,8,3,11,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,1,3,0,52,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,95,4586
"2000M03",2846,0,3,2771,0,20,0,7,0,0,0,0,0,0,7,0,0,0,2,12,0,0,0,0,0,7,0,5,0,12,263,0,0,0,6,1,1,21,0,32,4,9,70,0,0,0,44,0,0,3,0,0,1,0,4,2,4,2,21,13,0,0,0,23,0,2,1768,0,0,0,2,3,0,0,18,0,0,0,0,24,2,0,9,1,0,15,1561,0,0,7,1,2,75,0,12,0,0,0,0,1,0,0,0,0,1,21,2,0,2,0,0,1,8,0,0,0,0,0,0,0,218,0,0,0,1,0,0,3,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,60,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,106,5261
"2000M04",3122,0,1,3031,0,25,0,6,0,0,0,0,0,0,1,0,4,0,2,10,0,0,0,0,2,12,0,6,0,22,226,0,0,0,0,1,0,15,0,31,14,9,57,0,0,0,33,0,0,0,0,1,0,0,10,0,3,0,17,18,0,1,0,16,0,0,1454,0,0,3,0,0,0,0,15,0,0,0,0,11,3,0,3,1,0,11,1321,0,0,9,3,0,32,0,7,0,0,0,0,0,0,0,0,1,0,23,1,0,0,0,0,3,5,2,0,0,0,0,0,0,251,0,0,0,0,0,0,0,1,2,0,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,45,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,111,5209
"2000M05",2708,0,0,2643,0,17,0,7,0,0,2,0,0,4,2,0,5,0,1,6,0,0,1,0,0,4,0,3,0,13,241,0,0,0,7,3,0,16,0,54,9,7,27,0,5,0,43,0,1,0,0,0,1,0,1,1,5,1,21,14,0,1,0,23,0,1,1901,0,0,2,0,2,0,0,16,0,0,0,0,8,6,0,12,0,0,27,1699,0,0,8,5,1,74,0,9,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,1,6,0,0,0,0,0,0,1,300,0,0,0,1,0,0,1,5,0,1,0,66,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,213,1,0,0,0,0,55,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,11,0,0,129,5334
"2000M06",2559,0,1,2486,0,26,0,1,0,0,0,0,0,0,5,0,6,0,1,12,0,0,4,0,7,1,0,1,0,8,171,0,0,0,0,4,0,28,0,34,3,3,23,0,0,0,30,0,0,0,0,1,1,0,2,1,7,4,18,2,0,0,0,9,0,1,1200,0,0,3,0,2,1,0,12,0,1,0,0,19,7,0,4,0,0,13,1074,0,0,2,1,1,30,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,7,0,0,0,0,1,0,3,244,0,0,0,2,0,0,2,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,36,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,1,107,4317
"2000M07",2854,1,3,2748,0,34,0,7,1,1,0,0,1,0,5,0,7,0,0,8,0,0,2,0,1,6,0,3,0,26,427,0,0,0,0,0,0,12,0,30,16,9,220,0,0,0,45,0,2,2,0,0,1,0,6,4,8,2,24,20,0,2,0,24,0,0,1239,0,0,0,0,1,0,0,16,0,0,0,0,18,5,0,3,0,0,32,1080,0,0,0,2,1,36,0,3,0,0,0,1,0,0,0,0,3,0,17,8,0,0,0,0,0,12,0,0,0,0,1,0,0,311,0,0,0,0,0,1,0,0,6,0,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,235,1,0,1,0,0,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,6,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,2,101,4998
"2000M08",2469,0,1,2406,0,21,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,9,0,0,0,20,348,0,0,0,2,6,0,29,0,52,7,8,81,0,1,0,52,0,0,0,0,0,2,0,20,0,7,3,31,12,0,1,0,33,0,1,1039,0,0,3,0,12,0,0,14,0,0,0,0,12,2,0,7,0,0,16,868,0,0,0,0,3,38,0,8,0,0,0,1,0,0,0,0,0,1,24,4,2,3,0,0,8,8,0,0,0,0,1,0,4,314,0,0,0,1,0,0,0,0,0,0,1,58,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,244,0,0,0,0,1,93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,0,3,1,0,0,0,0,0,1,1,0,0,0,13,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,10,1,0,139,4402
