"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Arrivals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","OCEANIA","Antarctica","Samoa, American","Australia","Cocos (Keeling) Islands","Cook Islands","Christmas Island","Fiji","Micronesia, Federated States of","Guam","Kiribati","Marshall Islands","Northern Mariana Islands","New Caledonia","Norfolk Island","Nauru","Niue","New Zealand","French Polynesia","Papua New Guinea","Pitcairn","Palau","Solomon Islands","French Southern Territories","Tokelau","Tonga","Tuvalu","Vanuatu","Wallis and Futuna","Samoa","ASIA","Afghanistan","Armenia","Azerbaijan","Bangladesh","Brunei Darussalam","Bhutan","China, People's Republic of","Georgia","Hong Kong (Special Administrative Region)","Indonesia","India","Japan","Kyrgyzstan","Cambodia","Korea, Democratic People's Republic of","Korea, Republic of","Kazakhstan","Laos","Sri Lanka","Burma (Myanmar)","Mongolia","Macau (Special Administrative Region)","Maldives","Malaysia","Nepal","Philippines","Pakistan","Singapore","Thailand","Tajikistan","Timor-Leste","Turkmenistan","Taiwan","Uzbekistan","Viet Nam","EUROPE","Andorra","Albania","Austria","Bosnia and Herzegovina","Belgium","Bulgaria","Belarus","Switzerland","Czechoslovakia","Cyprus","Czech Republic","Germany, Democratic Republic of","Germany","Denmark","Estonia","Spain","Finland","Faeroe Islands","France","United Kingdom","Gibraltar","Greenland","Greece","Croatia","Hungary","Ireland","Iceland","Italy","Kosovo","Liechtenstein","Lithuania","Luxembourg","Latvia","Monaco","Moldova","Montenegro","Former Yugoslav Republic of Macedonia (FYROM)","Malta","Netherlands","Norway","Poland","Portugal","Romania","Serbia","Russia","Sweden","Slovenia","Slovakia","San Marino","Union of Soviet Socialist Republics","Ukraine","Vatican City State","Yugoslavia/Serbia and Montenegro","AMERICAS","Antigua and Barbuda","Anguilla","Netherlands Antilles","Argentina","Aruba","Barbados","Bermuda","Bolivia","Brazil","Bahamas","Belize","Canada","Chile","Colombia","Costa Rica","Cuba","Curacao","Dominica","Dominican Republic","Ecuador","Falkland Islands","Grenada","French Guiana","Guadeloupe","South Georgia and the South Sandwich Islands","Guatemala","Guyana","Honduras","Haiti","Jamaica","St Kitts and Nevis","Cayman Islands","St Lucia","Martinique","Montserrat","Mexico","Nicaragua","Panama","Peru","St Pierre and Miquelon","Puerto Rico","Paraguay","Suriname","El Salvador","St Maarten (Dutch Part)","Turks and Caicos Islands","Trinidad and Tobago","United States Minor Outlying Islands","United States of America","Uruguay","St Vincent and the Grenadines","Venezuela","Virgin Islands, British","Virgin Islands, United States","AFRICA AND THE MIDDLE EAST","United Arab Emirates","Angola","Burkina Faso","Bahrain","Burundi","Benin","Botswana","Congo, the Democratic Republic of the","Central African Republic","Congo","Cote d'Ivoire","Cameroon","Cabo Verde","Djibouti","Algeria","Egypt","Western Sahara","Eritrea","Ethiopia","Gabon","Ghana","Gambia","Guinea","Equatorial Guinea","Guinea-Bissau","Israel","British Indian Ocean Territory","Iraq","Iran","Jordan","Kenya","Comoros","Kuwait","Lebanon","Liberia","Lesotho","Libya","Morocco","Madagascar","Mali","Mauritania","Mauritius","Malawi","Mozambique","Namibia","Niger","Nigeria","Oman","Gaza Strip/Palestine/West Bank","Qatar","Reunion","Rwanda","Saudi Arabia","Seychelles","Sudan","St Helena","Sierra Leone","Senegal","Somalia","South Sudan","Sao Tome and Principe","Syria","Swaziland","Chad","Togo","Tunisia","Turkey","Tanzania","Uganda","Yemen, Democratic","Yemen","Mayotte","South Africa","Zambia","Zimbabwe","NOT STATED","TOTAL ALL COUNTRIES OF RESIDENCE"
" ","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen","New Zealand Citizen"
"1978M04",848,0,4,620,0,36,0,20,0,0,0,0,0,0,4,8,12,76,0,44,0,0,4,0,0,8,0,4,0,8,72,0,0,0,0,0,0,0,0,4,16,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,204,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,28,1204
"1978M05",856,0,0,596,0,20,0,36,0,0,0,0,0,4,0,8,8,108,4,28,0,0,4,0,0,4,0,0,0,36,436,0,0,0,4,0,0,0,0,12,12,4,8,0,0,0,0,0,0,0,0,0,0,0,24,0,8,4,360,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,4,4,56,1688
"1978M06",652,0,4,448,0,12,0,12,0,0,0,0,0,0,4,0,16,128,0,8,0,0,4,0,4,4,0,0,0,8,80,0,0,0,0,0,0,0,0,12,16,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,24,8,0,0,0,0,0,0,156,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,52,1024
"1978M07",652,0,0,424,0,4,0,16,0,0,0,0,0,0,0,0,24,128,0,32,0,0,4,0,0,8,0,0,0,12,96,0,0,0,0,0,0,4,0,16,8,12,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,12,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,4,264,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,136,0,0,0,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,20,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,60,1252
"1978M08",812,0,0,576,0,28,0,8,0,0,0,0,0,0,8,12,0,144,0,16,0,0,0,0,4,4,0,0,0,12,100,0,0,0,0,0,0,4,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,4,8,44,4,0,0,0,0,0,0,272,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,240,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,56,1408
"1978M09",848,0,4,556,0,16,0,16,0,0,0,0,0,8,0,4,16,160,4,40,0,0,4,0,0,0,0,4,0,16,84,0,0,0,0,0,0,0,0,8,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,48,8,0,0,0,4,0,0,404,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,36,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,60,1536
"1978M10",1060,8,0,688,0,12,0,24,0,0,0,0,0,0,8,20,28,212,0,24,0,0,12,0,0,8,0,0,0,16,60,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,32,0,0,0,0,4,0,0,516,0,0,0,0,4,0,0,12,0,0,0,0,8,0,0,0,4,0,0,456,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,68,1844
"1978M11",1056,4,0,764,0,36,0,24,0,0,0,0,0,0,8,4,8,128,0,48,0,0,4,0,0,12,0,0,0,16,72,0,0,0,0,0,0,0,0,4,4,8,4,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,32,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,4,0,0,0,0,12,8,0,0,0,0,12,588,0,0,12,0,0,16,0,4,0,0,0,0,0,0,0,0,0,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,20,0,8,80,2052
