"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Departures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","OCEANIA","Antarctica","Samoa, American","Australia","Cocos (Keeling) Islands","Cook Islands","Christmas Island","Fiji","Micronesia, Federated States of","Guam","Kiribati","Marshall Islands","Northern Mariana Islands","New Caledonia","Norfolk Island","Nauru","Niue","New Zealand","French Polynesia","Papua New Guinea","Pitcairn","Palau","Solomon Islands","French Southern Territories","Tokelau","Tonga","Tuvalu","Vanuatu","Wallis and Futuna","Samoa","ASIA","Afghanistan","Armenia","Azerbaijan","Bangladesh","Brunei Darussalam","Bhutan","China, People's Republic of","Georgia","Hong Kong (Special Administrative Region)","Indonesia","India","Japan","Kyrgyzstan","Cambodia","Korea, Democratic People's Republic of","Korea, Republic of","Kazakhstan","Laos","Sri Lanka","Burma (Myanmar)","Mongolia","Macau (Special Administrative Region)","Maldives","Malaysia","Nepal","Philippines","Pakistan","Singapore","Thailand","Tajikistan","Timor-Leste","Turkmenistan","Taiwan","Uzbekistan","Viet Nam","EUROPE","Andorra","Albania","Austria","Bosnia and Herzegovina","Belgium","Bulgaria","Belarus","Switzerland","Czechoslovakia","Cyprus","Czech Republic","Germany, Democratic Republic of","Germany","Denmark","Estonia","Spain","Finland","Faeroe Islands","France","United Kingdom","Gibraltar","Greenland","Greece","Croatia","Hungary","Ireland","Iceland","Italy","Kosovo","Liechtenstein","Lithuania","Luxembourg","Latvia","Monaco","Moldova","Montenegro","Former Yugoslav Republic of Macedonia (FYROM)","Malta","Netherlands","Norway","Poland","Portugal","Romania","Serbia","Russia","Sweden","Slovenia","Slovakia","San Marino","Union of Soviet Socialist Republics","Ukraine","Vatican City State","Yugoslavia/Serbia and Montenegro","AMERICAS","Antigua and Barbuda","Anguilla","Netherlands Antilles","Argentina","Aruba","Barbados","Bermuda","Bolivia","Brazil","Bahamas","Belize","Canada","Chile","Colombia","Costa Rica","Cuba","Curacao","Dominica","Dominican Republic","Ecuador","Falkland Islands","Grenada","French Guiana","Guadeloupe","South Georgia and the South Sandwich Islands","Guatemala","Guyana","Honduras","Haiti","Jamaica","St Kitts and Nevis","Cayman Islands","St Lucia","Martinique","Montserrat","Mexico","Nicaragua","Panama","Peru","St Pierre and Miquelon","Puerto Rico","Paraguay","Suriname","El Salvador","St Maarten (Dutch Part)","Turks and Caicos Islands","Trinidad and Tobago","United States Minor Outlying Islands","United States of America","Uruguay","St Vincent and the Grenadines","Venezuela","Virgin Islands, British","Virgin Islands, United States","AFRICA AND THE MIDDLE EAST","United Arab Emirates","Angola","Burkina Faso","Bahrain","Burundi","Benin","Botswana","Congo, the Democratic Republic of the","Central African Republic","Congo","Cote d'Ivoire","Cameroon","Cabo Verde","Djibouti","Algeria","Egypt","Western Sahara","Eritrea","Ethiopia","Gabon","Ghana","Gambia","Guinea","Equatorial Guinea","Guinea-Bissau","Israel","British Indian Ocean Territory","Iraq","Iran","Jordan","Kenya","Comoros","Kuwait","Lebanon","Liberia","Lesotho","Libya","Morocco","Madagascar","Mali","Mauritania","Mauritius","Malawi","Mozambique","Namibia","Niger","Nigeria","Oman","Gaza Strip/Palestine/West Bank","Qatar","Reunion","Rwanda","Saudi Arabia","Seychelles","Sudan","St Helena","Sierra Leone","Senegal","Somalia","South Sudan","Sao Tome and Principe","Syria","Swaziland","Chad","Togo","Tunisia","Turkey","Tanzania","Uganda","Yemen, Democratic","Yemen","Mayotte","South Africa","Zambia","Zimbabwe","NOT STATED","TOTAL ALL COUNTRIES OF RESIDENCE"
" ","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS","TOTAL ALL CITIZENSHIPS"
"1978M04",3872,0,0,3320,0,48,0,44,0,0,0,0,0,8,16,4,4,176,4,120,0,0,4,0,8,36,0,4,0,76,192,0,0,0,4,0,0,0,0,32,0,4,16,0,0,0,4,0,0,0,0,0,0,0,72,0,12,4,36,8,0,0,0,0,0,0,1912,0,0,4,0,4,0,0,16,0,0,0,0,8,4,0,4,0,0,12,1744,0,0,4,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,4,0,0,0,0,0,0,8,428,0,0,0,0,0,4,0,0,0,0,0,192,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,220,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,24,4,0,380,6864
"1978M05",3900,0,0,3320,0,36,0,64,0,0,0,0,0,8,24,16,8,148,4,112,0,0,4,0,0,24,8,8,0,116,568,0,0,0,0,0,0,0,0,0,28,32,8,0,0,0,0,0,0,0,0,0,0,0,80,0,8,0,404,4,0,0,0,4,0,0,2152,0,0,0,0,0,0,0,24,0,0,0,4,28,4,0,0,0,0,0,1928,0,0,12,0,4,20,0,16,0,0,0,0,0,0,0,0,0,0,96,8,0,0,0,0,0,0,0,0,0,0,0,0,8,380,0,0,0,0,0,4,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,280,0,0,0,0,0,76,0,0,0,12,0,0,4,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,8,0,468,7544
"1978M06",3764,0,4,3136,0,56,0,80,0,0,0,0,0,0,4,12,8,160,4,76,4,0,0,0,0,104,0,4,0,112,136,0,0,0,4,0,0,4,0,16,16,8,8,0,0,0,0,0,0,0,0,0,0,0,16,0,20,4,32,8,0,0,0,0,0,0,1988,0,0,4,0,4,0,0,8,0,0,0,0,20,4,0,12,4,0,12,1748,0,0,16,0,0,4,0,16,0,0,0,0,0,0,0,0,0,4,120,4,0,0,0,0,0,8,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,212,0,0,0,0,0,40,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,356,6640
"1978M07",3600,0,4,3048,0,24,0,28,0,0,0,0,0,0,12,16,8,184,0,100,0,0,0,0,12,44,4,4,0,112,164,0,0,0,0,0,0,0,0,12,28,12,8,0,0,0,0,0,0,4,0,0,0,0,24,0,4,4,60,4,0,0,0,4,0,0,1724,0,0,0,0,4,0,0,28,0,0,0,0,4,8,0,4,0,0,8,1524,0,0,20,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,68,16,0,0,4,0,0,0,0,0,0,4,0,0,0,544,0,0,0,0,0,4,0,0,4,0,0,144,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,344,6432
"1978M08",3788,0,8,3248,0,60,0,36,0,0,8,0,0,0,12,20,8,156,4,76,0,0,4,0,0,52,0,8,0,88,216,0,0,0,0,0,4,4,0,32,16,12,24,0,0,0,0,0,0,0,0,0,0,0,36,4,8,0,72,4,0,0,0,0,0,0,1476,0,0,0,0,4,0,0,36,0,4,0,0,16,4,0,4,0,0,20,1272,4,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,40,8,4,0,0,0,0,0,0,0,0,4,0,0,12,496,0,0,0,0,0,0,0,0,0,0,0,140,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,312,6364
"1978M09",3272,0,0,2816,0,52,0,28,0,0,0,0,0,0,40,4,12,100,0,68,0,0,4,0,4,52,0,8,0,84,256,0,0,0,0,8,0,0,0,56,28,16,16,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,96,8,0,0,0,0,0,0,1228,0,0,0,0,8,0,0,8,0,0,0,0,20,4,0,4,0,0,12,1076,0,4,4,0,0,8,0,20,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,8,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,4,0,0,40,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,320,5548
"1978M10",3272,0,4,2816,0,40,0,56,0,0,0,0,0,0,4,4,4,128,0,92,0,0,0,0,4,40,0,4,0,76,168,0,0,0,4,4,0,4,0,12,44,20,16,0,0,0,8,0,0,4,0,0,0,0,16,0,8,0,24,0,0,0,0,0,0,4,968,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,4,856,0,0,32,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,4,0,0,0,4,0,0,4,268,0,0,0,0,0,0,0,0,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,212,4928
"1978M11",2924,4,4,2324,0,60,0,64,0,0,8,0,0,4,8,4,12,180,4,104,0,0,12,0,4,32,4,4,0,88,232,0,0,0,0,0,0,4,0,16,8,20,16,0,0,0,4,0,0,4,0,0,0,0,36,0,12,12,96,4,0,0,0,0,0,0,916,0,0,8,0,4,0,0,16,0,0,0,0,16,8,0,0,0,0,16,764,0,0,4,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,4,0,0,0,0,0,0,0,232,0,0,0,0,0,8,4,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,136,0,0,0,0,0,44,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,304,4652
